Sr_No,Cap_Type,Name,Ticker,Sub_Sector,Market_Cap,Close_Price
2526,,Cubex Tubings Ltd,CUBEXTUB,Metals - Copper,144,90
2527,,Sonal Mercantile Ltd,SONAL,Diversified Financials,144,114
2528,,VJTF Eduservices Ltd,VJTFEDU,Education Services,144,72
2529,,Akm Creations Ltd,AKM,Textiles,144,112
2530,,Narbada Gems and Jewellery Ltd,NARBADA,"Precious Metals, Jewellery & Watches",144,58
2531,,Asit C Mehta Financial Services Ltd,ASITCFIN,Diversified Financials,144,165
2532,,Sir Shadi Lal Enterprises Ltd,SSLEL,Sugar,144,263
2533,,Rungta Irrigation Ltd,RUNGTAIR,Building Products - Pipes,144,67
2534,,Krebs Biochemicals and Industries Ltd,KREBSBIO,Pharmaceuticals,143,64
2535,,Ansal Properties and Infrastructure Ltd,ANSALAPI,Real Estate,143,9
2536,,T & I Global Ltd,TIGLOB,Agro Products,143,235
2537,,Fidel Softech Ltd,FIDEL,IT Services & Consulting,143,104
2539,,Vishal Bearings Ltd,VISHALBL,Industrial Machinery,143,132
2540,,Patel Integrated Logistics Ltd,PATINTLOG,Logistics,142,21
2541,,Hemant Surgical Industries Ltd,HSIL,,142,128
2542,,New Swan Multitech Ltd,SWANAGRO,,142,64
2543,,South India Paper Mills Ltd,STHINPA,Paper Products,141,91
2544,,Royal Cushion Vinyl Products Ltd,ROYALCU,,141,39
2545,,Lucent Industries Ltd,LUCENT,,141,94
2547,,Asarfi Hospital Ltd,ASARFI,,141,66
2548,,Swati Projects Ltd,SWATIPRO,,141,154
2549,,Goyal Aluminiums Ltd,GOYALALUM,Iron & Steel,141,9
2550,,Veekayem Fashion & Apparels Ltd,VEEKAYEM,Textiles,141,217
2551,,Aarey Drugs and Pharmaceuticals Ltd,AAREYDRUGS,Pharmaceuticals,140,46
2552,,IL&FS Transportation Networks Ltd,IL&FSTRANS,Roads,140,4
2553,,Sundaram Multi Pap Ltd,SUNDARAM,Paper Products,140,3
2554,,Shri Gang Industries and Allied Products Ltd,SHRIGANG,Packaged Foods & Meats,140,72
2555,,COSCO (India) Ltd,COSCO,Theme Parks & Gaming,139,329
2556,,Party Cruisers Ltd,PARTYCRUS,"Hotels, Resorts & Cruise Lines",139,114
2557,,Likhami Consulting Ltd,LIKHAMI,Outsourced services,139,140
2558,,IBL Finance Ltd,IBLFL,Financial Technology,139,57
2559,,Indian Sucrose Ltd,INDSUCR,Sugar,139,96
2560,,India Steel Works Ltd,ISWL,Iron & Steel,139,3
2561,,Credent Global Finance Ltd,CGFL,,138,133
2562,,Abhinav Capital Services Ltd,ABHICAP,Diversified Financials,138,218
2563,,Anik Industries Ltd,ANIKINDS,Commodities Trading,138,48
2564,,Dcm Ltd,DCM,Conglomerates,138,73
2565,,Som Datt Finance Corporation Ltd,SODFC,Diversified Financials,138,135
2566,,Aditya Consumer Marketing Ltd,ACML,Retail - Speciality,138,84
2567,,TCI Industries Ltd,TCIIND,Commodities Trading,137,1535
2568,,JHS Svendgaard Laboratories Ltd,JHS,FMCG - Personal Products,137,21
2569,,Accel Ltd,ACCEL,Movies & TV Serials,137,23
2570,,Sagarsoft (India) Ltd,SAGARSOFT,IT Services & Consulting,137,218
2571,,Lakshmi Automatic Loom Works Ltd,LXMIATO,Industrial Machinery,137,1957
2572,,Tamboli Industries Ltd,TAMBOLIIN,Industrial Machinery,137,128
2573,,Maiden Forgings Ltd,MAIDEN,,136,93
2574,,Pulz Electronics Ltd,PULZ,Electronic Equipments,136,103
2575,,Golkunda Diamonds and Jewellery Ltd,GOLKUNDIA,,136,188
2576,,Bihar Sponge Iron Ltd,BIHSPONG,Iron & Steel,136,14
2577,,Premco Global Ltd,PREMCO,Textiles,136,414
2578,,Art Nirman Ltd,ARTNIRMAN,Real Estate,136,52
2579,,Sotac Pharmaceuticals Ltd,SOTAC,Pharmaceuticals,135,115
2580,,APM Industries Ltd,APMIN,Textiles,135,61
2581,,WeP Solutions Ltd,WEPSOLN,IT Services & Consulting,135,33
2582,,Palash Securities Ltd,PALASHSECU,Diversified Financials,135,134
2583,,Akar Auto Industries Ltd,AAIL,Auto Parts,135,106
2584,,Bhagyanagar Properties Ltd,BHAGYAPROP,Real Estate,135,42
2585,,Virat Crane Industries Ltd,VIRATCRA,Agro Products,134,65
2586,,SNL Bearings Ltd,SNL,Industrial Machinery,134,365
2587,,Motor and General Finance Ltd,MOTOGENFIN,Real Estate,134,34
2588,,Bharat Immunologicals and Biologicals Corporation Ltd,BIBCL,Pharmaceuticals,134,29
2589,,Garg Furnace Ltd,GARGFUR,Iron & Steel,134,274
2590,,Surya Lakshmi Cotton Mills Ltd,SURYALAXMI,Textiles,134,71
2591,,Aluwind Architectural Ltd,ALUWIND,Building Products - Others,133,54
2592,,Simplex Castings Ltd,SIMPLEXCAS,Iron & Steel,133,193
2593,,Espire Hospitality Ltd,ESPIRE,,133,107
2594,,MPS Infotecnics Ltd,VISESHINFO,IT Services & Consulting,132,0
2595,,Accuracy Shipping Ltd,ACCURACY,Logistics,132,9
2596,,Nirman Agri Genetics Ltd,NIRMAN,Agro Products,130,203
2597,,Ahasolar Technologies Ltd,AHASOLAR,,130,340
2598,,Quantum Gold Fund,QGOLDHALF,Gold,130,60
2599,,ITL Industries Ltd,ITL,Industrial Machinery,130,439
2600,,Steelman Telecom Ltd,STML,,130,127
2601,,Aakash Exploration Services Ltd,AAKASH,Oil & Gas - Equipment & Services,129,11
2602,,Sharat Industries Ltd,SHINDL,Packaged Foods & Meats,129,45
2603,,Nath Industries Ltd,NATHIND,,129,65
2605,,RSD Finance Ltd,RSDFIN,Diversified Financials,129,96
2606,,Zeal Aqua Ltd,ZEAL,Packaged Foods & Meats,129,10
2607,,Avro India Ltd,AVROIND,Plastic Products,128,120
2608,,Bhandari Hosiery Exports Ltd,BHANDARI,Apparel & Accessories,128,8
2609,,Parnax Lab Ltd,PARNAXLAB,Pharmaceuticals,128,97
2610,,Oxygenta Pharmaceutical Ltd,OXYGENTAPH,,128,36
2611,,Sharp Chucks and Machines Ltd,SCML,Industrial Machinery,128,108
2612,,Dangee Dums Ltd,DANGEE,FMCG - Foods,127,8
2613,,Debock Industries Ltd,DIL,Agricultural & Farm Machinery,127,8
2614,,Swashthik Plascon Ltd,SPL,,127,73
2615,,Sanco Trans Ltd,SANCTRN,Logistics,126,714
2616,,Lahoti Overseas Ltd,LAHOTIOV,Textiles,126,38
2617,,Lotus Eye Hospital and Institute Ltd,LOTUSEYE,Hospitals & Diagnostic Centres,126,55
2618,,Shradha AI Technologies Ltd,SHRAAITECH,,126,51
2619,,Gayatri Sugars Ltd,GAYATRI,Sugar,125,19
2620,,Pioneer Embroideries Ltd,PIONEEREMB,Apparel & Accessories,125,45
2621,,Bengal Tea & Fabrics Ltd,BENGALT,Textiles,125,118
2622,,Manoj Ceramic Ltd,MCPL,,125,154
2623,,Dynavision Ltd,DYNAVSN,Diversified Financials,125,285
2624,,Phoenix Township Ltd,PHOENIXTN,"Hotels, Resorts & Cruise Lines",125,98
2625,,Polychem Ltd,POLYCHEM,Specialty Chemicals,125,2889
2626,,V R Infraspace Ltd,VR,Real Estate,124,135
2627,,Genpharmasec Ltd,GENPHARMA,Commodities Trading,123,2
2628,,Athena Global Technologies Ltd,ATHENAGLO,IT Services & Consulting,123,91
2629,,Landmark Property Development Co Ltd,LPDC,Real Estate,123,9
2630,,AMD Industries Ltd,AMDIND,Packaging,123,60
2631,,Kesar Enterprises Ltd,KESARENT,Sugar,123,154
2632,,IFL Enterprises Ltd,IFL,Textiles,123,2
2633,,Wallfort Financial Services Ltd,WALLFORT,Investment Banking & Brokerage,123,110
2634,,Keynote Financial Services Ltd,KEYFINSERV,Investment Banking & Brokerage,123,172
2635,,Gokak Textiles Ltd,GOKAKTEX,,122,159
2636,,Sal Automotive Ltd,SALAUTO,Auto Parts,122,511
2637,,Quadrant Televentures Ltd,QUADRANT,Telecom Services,122,2
2638,,Naman In-Store (India) Ltd,NAMAN,Business Support Services,122,93
2639,,Arihant Foundations & Housing Ltd,ARIHANT,Real Estate,121,137
2640,,ACE Software Exports Ltd,ACESOFT,,121,209
2641,,Alkali Metals Ltd,ALKALI,Commodity Chemicals,121,110
2642,,Fortis Malar Hospitals Ltd,FORTISMLR,Hospitals & Diagnostic Centres,121,61
2643,,Apis India Ltd,APIS,,121,220
2644,,Alkosign Ltd,ALKOSIGN,,121,151
2645,,Transcorp International Ltd,TRANSCOR,Consumer Finance,120,35
2646,,Trescon Ltd,TRESCON,Real Estate,120,16
2647,,Amarjothi Spinning Mills Ltd,AMARJOTHI,Textiles,120,178
2648,,Trans India House Impex Ltd,TIHIL,,119,28
2649,,Damodar Industries Ltd,DAMODARIND,Textiles,119,49
2650,,Mauria Udyog Ltd,MUL,Gas Distribution,119,10
2651,,Enser Communications Ltd,ENSER,IT Services & Consulting,119,130
2652,,Ind Swift Ltd,INDSWFTLTD,Pharmaceuticals,119,21
2653,,Holmarc Opto-Mechatronics Ltd,HOLMARC,Industrial Machinery,119,103
2654,,Super Tannery Ltd,SUPTANERY,Textiles,119,10
2655,,Chartered Logistics Ltd,CHLOGIST,Logistics,119,12
2656,,Resonance Specialties Ltd,RESONANCE,Specialty Chemicals,118,99
2657,,Aarnav Fashions Ltd,AARNAV,Investment Banking & Brokerage,118,28
2658,,Barak Valley Cements Ltd,BVCL,Cement,118,52
2659,,Cravatex Ltd,CRAVATEX,Commodities Trading,118,418
2660,,Qualitek Labs Ltd,QLL,,118,159
2661,,Bombay Metrics Supply Chain Ltd,BMETRICS,Logistics,118,148
2662,,Kothari Fermentation and Biochem Ltd,KFBL,Agro Products,118,70
2663,,Vedavaag Systems Ltd,VEDAVAAG,Software Services,118,50
2664,,Agni Green Power Ltd,AGNI,Renewable Energy,117,52
2665,,Sumuka Agro Industries Ltd,SUMUKA,,117,160
2666,,Skil Infrastructure Ltd,SKIL,Construction & Engineering,117,5
2667,,Shah Alloys Ltd,SHAHALLOYS,Iron & Steel,117,58
2668,,PS IT Infrastructure & Services Ltd,PSITINFRA,Technology Hardware,117,20
2669,,Mysore Petro Chemicals Ltd,MYSORPETRO,Commodity Chemicals,116,165
2670,,SecMark Consultancy Ltd,SECMARK,,116,102
2671,,KG Petrochem Ltd,KGPETRO,Textiles,116,212
2672,,Orissa Bengal Carrier Ltd,OBCL,Logistics,116,54
2673,,Global Offshore Services Ltd,GLOBOFFS,Oil & Gas - Equipment & Services,116,47
2674,,Shekhawati Poly-Yarn Ltd,SPYL,Textiles,115,4
2675,,Zenith Drugs Ltd,ZENITHDRUG,Pharmaceuticals,115,64
2676,,Integrated Personnel Services Ltd,IPSL,Employment Services,115,160
2677,,Tilak Ventures Ltd,TILAK,Diversified Financials,115,6
2678,,Agri-Tech (India) Ltd,AGRITECH,Agro Products,115,188
2679,,Remi Edelstahl Tubulars Ltd,REMIEDEL,Iron & Steel,115,100
2680,,Lasa Supergenerics Ltd,LASA,Pharmaceuticals,115,21
2681,,Cian Agro Industries & Infrastructure Ltd,CIANAGRO,Agro Products,115,43
2682,,Pressure Sensitive Systems (India) Ltd,PRESSURS,Electrical Components & Equipments,115,8
2683,,Sangam Finserv Ltd,SANGAMFIN,,115,123
2684,,Simbhaoli Sugars Ltd,SIMBHALS,Sugar,115,29
2685,,Bhagwati Autocast Ltd,BGWTATO,Iron & Steel,115,534
2686,,Arnold Holdings Ltd,ARNOLD,Diversified Financials,114,51
2687,,Chowgule Steamships Ltd,CHOWGULSTM,Logistics,114,28
2688,,Sampann Utpadan India Ltd,SAMPANN,Commodity Chemicals,114,28
2689,,Suvidhaa Infoserve Ltd,SUVIDHAA,Online Services,114,6
2690,,G. G. Automotive Gears Ltd,GGAUTO,Auto Parts,114,138
2691,,Soma Textiles & Industries Ltd,SOMATEX,Textiles,114,34
2692,,DRS Cargo Movers Ltd,DRSCARGO,Logistics,114,0
2693,,Shanti Spintex Ltd,SHANTIDENM,,114,65
2694,,Raminfo Ltd,RAMINFO,Software Services,113,130
2695,,Yaari Digital Integrated Services Ltd,YAARI,Business Support Services,113,11
2696,,Samrat Pharmachem Ltd,SAMRATPH,Commodity Chemicals,112,355
2697,,Futuristic Solutions Ltd,FUTSOL,Diversified Financials,112,107
2698,,Skyline Millars Ltd,SKYLMILAR,Real Estate,111,28
2699,,Advik Capital Ltd,ADVIKCA,,111,2
2701,,Varanium Cloud Ltd,CLOUD,IT Services & Consulting,111,18
2702,,Winsome Breweries Ltd,WINSOMBR,,111,36
2703,,Scoobee Day Garments (India) Ltd,SCOOBEEDAY,,111,78
2704,,B & A Packaging India Ltd,BAPACK,Paper Products,111,270
2705,,Sayaji Industries Ltd,SAYAJIIND,Agro Products,110,174
2706,,Krishanveer Forge Ltd,KVFORGE,,110,95
2707,,Ecoplast Ltd,ECOPLAST,Commodity Chemicals,110,356
2708,,Celebrity Fashions Ltd,CELEBRITY,Apparel & Accessories,110,18
2709,,Pee Cee Cosma Sope Ltd,PCCOSMA,FMCG - Household Products,110,428
2710,,Shristi Infrastructure Development Corporation Ltd,SHRISTI,Construction & Engineering,110,45
2711,,Riddhi Corporate Services Ltd,RIDDHICORP,IT Services & Consulting,110,88
2712,,Shree Krishna Infrastructure Ltd,SKIFL,Real Estate,109,100
2713,,Retina Paints Ltd,RETINA,,109,78
2714,,Cinevista Ltd,CINEVISTA,Movies & TV Serials,109,18
2715,,Energy Development Company Ltd,ENERGYDEV,Renewable Energy,109,22
2716,,Gujarat Intrux Ltd,GUJINTRX,Iron & Steel,109,321
2717,,Madhav Copper Ltd,MCL,Metals - Copper,109,38
2718,,Aplab Ltd,APLAB,Electronic Equipments,109,84
2719,,Paras Petrofils Ltd,PARASPETRO,Textiles,109,3
2720,,Hisar Metal Industries Ltd,HISARMETAL,Building Products - Pipes,109,190
2721,,Banka BioLoo Ltd,BANKA,Business Support Services,108,92
2722,,Future Retail Ltd,FRETAIL,Retail - Department Stores,108,2
2723,,Franklin Industries Ltd,FRANKLININD,Investment Banking & Brokerage,108,8
2724,,Prerna Infrabuild Ltd,PRERINFRA,Real Estate,108,29
2725,,Maitreya Medicare Ltd,MAITREYA,Hospitals & Diagnostic Centres,108,132
2726,,Delta Manufacturing Ltd,DELTAMAGNT,Industrial Machinery,108,95
2727,,Grob Tea Co Ltd,GROBTEA,Tea & Coffee,108,908
2728,,Fiberweb (India) Ltd,FIBERWEB,Textiles,108,40
2729,,Modern Dairies Ltd,MODAIRY,,108,48
2730,,Biofil Chemicals and Pharmaceuticals Ltd,BIOFILCHEM,Pharmaceuticals,107,63
2731,,Tayo Rolls Ltd,TATAYODOGA,Iron & Steel,107,101
2732,,Max Heights Infrastructure Ltd,MAXHEIGHTS,Real Estate,107,73
2733,,Gujarat Toolroom Ltd,GUJTLRM,Construction & Engineering,107,18
2734,,Dollex Agrotech Ltd,DOLLEX,Sugar,107,42
2735,,Vaswani Industries Ltd,VASWANI,Iron & Steel,107,32
2736,,Tirupati Tyres Ltd,TTIL,Tires & Rubber,107,36
2737,,Kesar Petroproducts Ltd,KESARPE,Commodity Chemicals,107,12
2738,,Edvenswa Enterprises Ltd,EDVENSWA,,107,61
2739,,Ajooni Biotech Ltd,AJOONI,Pharmaceuticals,107,6
2740,,Titan Securities Ltd,TITANSEC,,107,43
2741,,Deepak Chemtex Ltd,DEEPAKCHEM,,106,88
2742,,Bhilwara Spinners Ltd,BHILSPIN,Textiles,106,118
2743,,Nilachal Refractories Ltd,NILACHAL,Cement,106,50
2745,,McNally Bharat Engg Co Ltd,MBECL,Construction & Engineering,106,5
2746,,HIM Teknoforge Ltd,HIMTEK,Auto Parts,106,135
2747,,Thinkink Picturez Ltd,THINKINK,,106,30
2748,,Srei Infrastructure Finance Ltd,SREINFRA,Specialized Finance,106,2
2749,,Zenith Steel Pipes & Industries Ltd,ZENITHSTL,Building Products - Pipes,105,8
2750,,Shetron Ltd,SHETR,Packaging,105,113
2751,,SunGarner Energies Ltd,SEL,Renewable Energy Equipment & Services,105,393
2752,,Ansal Buildwell Ltd,ANSALBU,Real Estate,105,126
2753,,Relicab Cable Manufacturing Ltd,RELICAB,Cables,104,105
2754,,Mercury Laboratories Ltd,MERCURYLAB,Pharmaceuticals,104,890
2755,,Freshtrop Fruits Ltd,FRSHTRP,Agro Products,104,130
2756,,Key Corp Ltd,KEYCORP,,104,176
2757,,Shilp Gravures Ltd,SHILGRAVQ,Industrial Machinery,103,149
2758,,Yogi Ltd,YOGI,,103,46
2759,,Suraj Industries Ltd,SURJIND,Packaged Foods & Meats,103,77
2760,,Enfuse Solutions Ltd,ENFUSE,IT Services & Consulting,103,112
2761,,BN Rathi Securities Ltd,BNRSEC,,103,96
2762,,BLB Ltd,BLBLIMITED,Investment Banking & Brokerage,103,18
2763,,Everest Organics Ltd,EVERESTO,Pharmaceuticals,103,122
2764,,KBS India Ltd,KBSINDIA,Investment Banking & Brokerage,103,9
2765,,Flexituff Ventures International Ltd,FLEXITUFF,Packaging,103,31
2766,,Banas Finance Ltd,BANASFN,,103,12
2767,,Regency Ceramics Ltd,REGENCERAM,Building Products - Ceramics,102,36
2768,,Scanpoint Geomatics Ltd,SCANPGEOM,IT Services & Consulting,102,7
2769,,Bansal Roofing Products Ltd,BRPL,,102,76
2770,,Future Enterprises Ltd DVR,FELDVR,Conglomerates,102,6
2771,,Atishay Ltd,ATISHAY,Outsourced services,101,90
2772,,Sameera Agro and Infra Ltd,SAIFL,Homebuilding,101,84
2773,,Panache Digilife Ltd,PANACHE,Technology Hardware,101,80
2774,,Tokyo Plast International Ltd,TOKYOPLAST,Housewares,101,103
2775,,Virat Leasing Ltd,VLL,Diversified Financials,100,85
2776,,Arabian Petroleum Ltd,ARABIAN,Commodity Chemicals,100,85
2777,,Alfred Herbert (India) Ltd,ALFREDHE,Industrial Machinery,100,1275
2778,,Sambhaav Media Ltd,SAMBHAAV,Publishing,100,5
2779,,National Fittings Ltd,NATFIT,Iron & Steel,100,111
2780,,Mangalam Alloys Ltd,MAL,Iron & Steel,100,39
2781,,Tahmar Enterprises Ltd,TAHMARENT,,100,12
2782,,Kemp and Company Ltd,KEMP,Retail - Speciality,100,912
2783,,Acknit Industries Ltd,ACKNIT,Apparel & Accessories,100,302
2784,,Synoptics Technologies Ltd,SYNOPTICS,IT Services & Consulting,100,104
2785,,Astron Paper & Board Mill Ltd,ASTRON,Paper Products,100,21
2786,,Aimco Pesticides Ltd,AIMCOPEST,Fertilizers & Agro Chemicals,99,91
2787,,Creative Castings Ltd,CREATIVE,Metals - Iron,99,800
2788,,Sam Industries Ltd,SAMINDUS,Real Estate,99,86
2789,,Teamo Productions HQ Ltd,TPHQ,Construction & Engineering,99,1
2790,,Rolta India Ltd,ROLTA,IT Services & Consulting,99,5
2791,,Transwarranty Finance Ltd,TFL,Diversified Financials,98,22
2792,,Ishan Dyes and Chemicals Ltd,ISHANCH,Commodity Chemicals,98,53
2793,,Aztec Fluids & Machinery Ltd,AZTEC,,98,70
2794,,Ganga Papers India Ltd,GANGAPA,Paper Products,98,91
2795,,Global Pet Industries Ltd,GLOBALPET,Industrial Machinery,98,96
2796,,Latteys Industries Ltd,LATTEYS,Industrial Machinery,98,16
2797,,Kanishk Steel Industries Ltd,KANSHST,Iron & Steel,98,29
2798,,VMS Industries Ltd,VMS,Shipbuilding,98,35
2799,,Vinny Overseas Ltd,VINNY,Textiles,98,4
2800,,BSEL Algo Ltd,BSELALGO,,98,11
2801,,Mcon Rasayan India Ltd,MCON,Building Products - Others,98,150
2802,,Peria Karamalai Tea and Produce Company Ltd,PKTEA,Tea & Coffee,98,301
2803,,Nova Iron and Steel Ltd,NOVIS,Iron & Steel,98,26
2804,,B C C Fuba India Ltd,BCCFUBA,,98,61
2805,,Growington Ventures India Ltd,GROWINGTON,,97,6
2806,,Shalimar Wires Industries Ltd,SHALIWIR,Electrical Components & Equipments,97,22
2807,,Power and Instrumentation (Gujarat) Ltd,PIGL,Power Infrastructure,97,72
2808,,Mukesh Babu Financial Services Ltd,MUKESHB,Diversified Financials,97,135
2809,,Raja Bahadur International Ltd,RAJABAH,Real Estate,97,3989
2810,,Zenith Exports Ltd,ZENITHEXPO,Textiles,97,175
2811,,Globe International Carriers Ltd,GICL,Logistics,97,38
2812,,Ansal Housing Ltd,ANSALHSG,Real Estate,97,14
2813,,Auro Impex & Chemicals Ltd,AUROIMPEX,Metals - Diversified,96,72
2814,,Nagreeka Exports Ltd,NAGREEKEXP,Textiles,96,30
2816,,Emerald Finance Ltd,EMERALD,,96,31
2817,,Shri Krishna Devcon Ltd,SHRIKRISH,Real Estate,96,36
2818,,SKP Securities Ltd,SKPSEC,Investment Banking & Brokerage,96,124
2819,,Minal Industries Ltd,MINALIND,"Precious Metals, Jewellery & Watches",96,4
2820,,Patdiam Jewellery Ltd,PJL,"Precious Metals, Jewellery & Watches",95,221
2821,,IDBI Gold Exchange Traded Fund,LICMFGOLD,Gold,95,6539
2822,,CIL Nova Petrochemicals Ltd,CNOVAPETRO,Textiles,95,36
2823,,Nidhi Granites Ltd,NIDHGRN,Investment Banking & Brokerage,95,112
2824,,Vippy Spinpro Ltd,VIPPYSP,Textiles,95,157
2825,,Keerthi Industries Ltd,KEERTHI,Cement,95,106
2826,,Sakthi Finance Ltd,SAKTHIFIN,Consumer Finance,95,52
2827,,Garnet International Ltd,GARNETINT,Textiles,94,46
2828,,Mohite Industries Ltd,MOHITE,Textiles,94,44
2829,,Sera Investments & Finance India Ltd,SERA,,94,14
2830,,Kaizen Agro Infrabuild Ltd,KAIZENAGRO,,94,19
2831,,Spectrum Foods Ltd,SPECFOOD,Packaged Foods & Meats,94,25
2832,,Dharni Capital Services Ltd,DHARNI,,94,44
2833,,Kkalpana Industries (India) Ltd,KKALPANAIND,Specialty Chemicals,94,10
2834,,Haryana Capfin Ltd,HARYNACAP,Consumer Finance,93,175
2835,,Mohini Health & Hygiene Ltd,MHHL,Health Care Equipment & Supplies,93,57
2836,,Maestros Electronics & Telecommunications Systems Ltd,METSL,Electronic Equipments,93,160
2837,,Harshdeep Hortico Ltd,HARSHDEEP,,93,57
2838,,Simmonds Marshall Ltd,SIMMOND,Industrial Machinery,93,79
2839,,F Mec International Financial Services Ltd,FMEC,Consumer Finance,93,105
2840,,Evans Electric Ltd,EVANS,Business Support Services,93,307
2841,,Tree House Education and Accessories Ltd,TREEHOUSE,Education Services,93,21
2842,,Times Guaranty Ltd,TIMESGTY,Investment Banking & Brokerage,93,110
2843,,Filtra Consultants and Engineers Ltd,FILTRA,,93,98
2844,,HEC Infra Projects Ltd,HECPROJECT,Electrical Components & Equipments,93,88
2845,,D & H India Ltd,DHINDIA,Industrial Machinery,93,105
2846,,Ambani Organics Ltd,AMBANIORG,Diversified Chemicals,93,108
2847,,Kalyan Capitals Ltd,KALYANCAP,,92,17
2848,,Ludlow Jute & Specialities Ltd,LUDLOWJUT,Textiles,92,83
2849,,Ganga Forging Ltd,GANGAFORGE,Iron & Steel,92,8
2850,,Blue Pebble Ltd,BLUEPEBBLE,Construction & Engineering,92,233
2851,,KCK Industries Ltd,KCK,Textiles,92,163
2852,,Alstone Textiles (India) Ltd,ALSTONE,Textiles,92,1
2853,,Orient Press Ltd,ORIENTLTD,Packaging,92,88
2854,,Agro Phos (India) Ltd,AGROPHOS,Fertilizers & Agro Chemicals,91,43
2855,,Clara Industries Ltd,CLARA,,91,225
2856,,Rama Vision Ltd,RAMAVISION,FMCG - Personal Products,91,77
2857,,Pritish Nandy Communications Ltd,PNC,Movies & TV Serials,91,62
2858,,Pentagon Rubber Ltd,PENTAGON,Auto Parts,91,111
2860,,Rajgor Castor Derivatives Ltd,RCDL,Commodity Chemicals,91,36
2861,,Sanrhea Technical Textiles Ltd,SANTETX,,91,162
2862,,Archies Ltd,ARCHIES,Retail - Speciality,91,25
2863,,Madhuveer Com 18 Network Ltd,MADHUVEER,Movies & TV Serials,91,95
2864,,UR Sugar Industries Ltd,URSUGAR,,91,18
2865,,Mahickra Chemicals Ltd,MAHICKRA,Specialty Chemicals,91,113
2866,,Munoth Capital Market Ltd,MUNCAPM,Asset Management,91,99
2867,,Aatmaj Healthcare Ltd,AATMAJ,Hospitals & Diagnostic Centres,90,29
2868,,Acme Resources Ltd,ACME,Diversified Financials,90,33
2869,,Dutron Polymers Ltd,DUTRON,Building Products - Pipes,90,149
2870,,MRP Agro Ltd,MRP,,89,91
2871,,Baroda Extrusion Ltd,BAROEXT,Industrial Machinery,89,6
2872,,Virya Resources Ltd,VIRYA,,89,593
2873,,Rollatainers Ltd,ROLLT,Packaging,89,4
2874,,Deem Roll Tech Ltd,DEEM,Iron & Steel,89,94
2875,,Globe Textiles (India) Ltd,GLOBE,Textiles,89,3
2877,,Marco Cables & Conductors Ltd,MARCO,Cables,88,45
2878,,Rishi Laser Ltd,RISHILASE,,88,102
2879,,Chandra Bhagat Pharma Ltd,CBPL,,88,101
2880,,Mena Mani Industries Ltd,MENAMANI,,88,9
2881,,Bright Brothers Ltd,BRIGHTBR,Commodity Chemicals,88,150
